"BUSINESS_NO","BUS_LIC_NO","CODE","ITEM","DESCRIPTION","QUANTITY","FORMULA","AMOUNT","ACCOUNT","PAID","LOCKID","COMMENTS","PARENTID","RECORDID","ASSESSED_DATE","ASSESSED_BY","SUBFEETYPE","DEPOSITID","PROFFERID","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"13020","13020","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2001131130546546","JGM:2001131130556550","2020-01-13 00:00:00","JGM","FEE","","","0","000000009B7AD9C9","2215075988","0"
"13020","13020","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2001131130546546","JGM:2001131130556552","2020-01-13 00:00:00","JGM","FEE","","","0","000000009B7AD9C8","2215075991","0"
"13033","13033","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2001300115245204","JGM:2001300115245208","2020-01-30 00:00:00","JGM","FEE","","","0","00000000B0289E39","2228375316","0"
"13033","13033","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2001300115245204","JGM:2001300115245210","2020-01-30 00:00:00","JGM","FEE","","","0","00000000B0289E38","2228375319","0"
"13038","13038","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2002051108011840","JGM:2002051108021843","2020-02-05 00:00:00","JGM","FEE","","","0","000000009B7AE03E","2232612466","0"
"13038","13038","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2002051108011840","JGM:2002051108021844","2020-02-05 00:00:00","JGM","FEE","","","0","000000009B7AE03D","2232612469","0"
"4171","4171","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2002061150024609","JGM:2002061150024612","2020-02-06 00:00:00","JGM","FEE","","","0","000000009B9A3625","2233511200","0"
"4171","4171","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2002061150024609","JGM:2002061150034614","2020-02-06 00:00:00","JGM","FEE","","","0","000000009B9A3624","2233511203","0"
"13043","13043","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2002131114072104","JGM:2002131114082108","2020-02-13 00:00:00","JGM","FEE","","","0","000000009B7AE0DA","2239017926","0"
"13043","13043","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2002131114072104","JGM:2002131114082110","2020-02-13 00:00:00","JGM","FEE","","","0","000000009B7AE0D9","2239017929","0"
"13108","13108","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2007150942255547","JGM:2007150942255551","2020-07-15 00:00:00","JGM","FEE","","","0","000000009B7B2E15","2322863908","0"
"13108","13108","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2007150942255547","JGM:2007150942255553","2020-07-15 00:00:00","JGM","FEE","","","0","000000009B7B2E14","2322863911","0"
"12486","12486","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2008050822308867","JGM:2008050822308870","2020-08-05 00:00:00","JGM","FEE","","","0","00000000A11E8E8E","2337128409","0"
"12486","12486","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2008050822308867","JGM:2008050822308872","2020-08-05 00:00:00","JGM","FEE","","","0","00000000A11E8E8D","2337128412","0"
"13130","13130","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2008260830548412","JGM:2008260830558416","2020-08-26 00:00:00","JGM","FEE","","","0","00000000A421D124","2352319613","0"
"13130","13130","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2008260830548412","JGM:2008260830558418","2020-08-26 00:00:00","JGM","FEE","","","0","00000000A421D123","2352319616","0"
"13136","13136","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2009080905056558","JGM:2009080905056562","2020-09-08 00:00:00","JGM","FEE","","","0","000000009B7BC0B0","2359616630","0"
"13136","13136","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2009080905056558","JGM:2009080905056564","2020-09-08 00:00:00","JGM","FEE","","","0","000000009B7BC0AF","2359616633","0"
"13141","13141","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2009161134092833","JGM:2009161134092837","2020-09-16 00:00:00","JGM","FEE","","","0","00000000A70754A1","2366461955","0"
"13141","13141","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2009161134092833","JGM:2009161134102839","2020-09-16 00:00:00","JGM","FEE","","","0","00000000A70754A0","2366461958","0"
"13150","13150","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2009290141261740","JGM:2009290141261744","2020-09-29 00:00:00","JGM","FEE","","","0","00000000A91EDF77","2377653850","0"
"13150","13150","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2009290141261740","JGM:2009290141261746","2020-09-29 00:00:00","JGM","FEE","","","0","00000000A91EDF76","2377653853","0"
"13151","13151","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2009300832022044","JGM:2009300832022048","2020-09-30 00:00:00","JGM","FEE","","","0","00000000A3792C6F","2378012273","0"
"13151","13151","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2009300832022044","JGM:2009300832022050","2020-09-30 00:00:00","JGM","FEE","","","0","00000000A3792C6E","2378012276","0"
"13165","13165","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2010210851423216","JGM:2010210851423220","2020-10-21 00:00:00","JGM","FEE","","","0","00000000A3A40949","2394643122","0"
"13165","13165","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2010210851423216","JGM:2010210851423222","2020-10-21 00:00:00","JGM","FEE","","","0","00000000A3A40948","2394643125","0"
"13168","13168","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JGM:2010231133116563","JGM:2010231133116567","2020-10-23 00:00:00","JGM","FEE","","","0","000000009B9A84A6","2397194687","0"
"13168","13168","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JGM:2010231133116563","JGM:2010231133116569","2020-10-23 00:00:00","JGM","FEE","","","0","000000009B9A84A5","2397194690","0"
"11614","11614","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1207251051453851","KAP:1207251051453853","2012-07-25 00:00:00","KAP","FEE","","","0","00000000256AA5F8","122990554",""
"11614","11614","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1207251051453851","KAP:1207251051463855","2012-07-25 00:00:00","KAP","FEE","","","0","00000000256AA5F7","122990557",""
"11616","11616","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1208081139514669","KAP:1208081139514671","2012-08-08 00:00:00","KAP","FEE","","","0","000000009BD329BE","126271180",""
"11616","11616","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1208081139514669","KAP:1208081139524673","2012-08-08 00:00:00","KAP","FEE","","","0","000000009BD329BD","126271183",""
"11630","11630","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1209191254153838","KAP:1209191254153840","2012-09-19 00:00:00","KAP","FEE","","","0","000000009BD51E0B","137016070",""
"11630","11630","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1209191254153838","KAP:1209191254163842","2012-09-19 00:00:00","KAP","FEE","","","0","000000009BD51E0A","137016073",""
"11637","11637","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1209271020102089","KAP:1209271020102090","2012-09-27 00:00:00","KAP","FEE","","","0","00000000A56A6B39","138803651",""
"11637","11637","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1209271020102089","KAP:1209271020102092","2012-09-27 00:00:00","KAP","FEE","","","0","00000000A56A6B38","138803654",""
"11645","11645","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1210160205373764","KAP:1210160205373766","2012-10-16 00:00:00","KAP","FEE","","","0","000000009BD520F5","144473267",""
"11645","11645","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1210160205373764","KAP:1210160205373768","2012-10-16 00:00:00","KAP","FEE","","","0","000000009BD520F4","144473270",""
"11646","11646","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1210171141254491","KAP:1210171141254493","2012-10-17 00:00:00","KAP","FEE","","","0","0000000099DE67CB","145014732",""
"11646","11646","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1210171141254491","KAP:1210171141254495","2012-10-17 00:00:00","KAP","FEE","","","0","0000000099DE67CA","145014737",""
"11653","11653","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1211070325048667","KAP:1211070325048669","2012-11-07 00:00:00","KAP","FEE","","","0","000000009BD52172","151023466",""
"11653","11653","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1211070325048667","KAP:1211070325048671","2012-11-07 00:00:00","KAP","FEE","","","0","000000009BD52171","151023469",""
"11659","11659","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1211160929010741","KAP:1211160929010743","2012-11-16 00:00:00","KAP","FEE","","","0","000000009C741E5D","153245483",""
"11659","11659","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1211160929010741","KAP:1211160929010745","2012-11-16 00:00:00","KAP","FEE","","","0","000000009C741E5C","153245488",""
"11661","11661","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1211260949211665","KAP:1211260949211667","2012-11-26 00:00:00","KAP","FEE","","","0","0000000026F51F29","153656539",""
"11661","11661","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1211260949211665","KAP:1211260949211669","2012-11-26 00:00:00","KAP","FEE","","","0","0000000026F51F28","153656542",""
"11664","11664","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1212041208186830","KAP:1212041208186832","2012-12-04 00:00:00","KAP","FEE","","","0","000000009C74212B","156325262",""
"11664","11664","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1212041208186830","KAP:1212041208186834","2012-12-04 00:00:00","KAP","FEE","","","0","000000009C74212A","156325265",""
"11666","11666","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1212100926521358","KAP:1212100926521360","2012-12-10 00:00:00","KAP","FEE","","","0","000000009C742147","157471740",""
"11666","11666","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1212100926521358","KAP:1212100926531362","2012-12-10 00:00:00","KAP","FEE","","","0","000000009C742146","157471743",""
"11668","11668","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1212110217573047","KAP:1212110217573049","2012-12-11 00:00:00","KAP","FEE","","","0","00000000A566662B","158246924",""
"11668","11668","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1212110217573047","KAP:1212110217573051","2012-12-11 00:00:00","KAP","FEE","","","0","00000000A566662A","158246927",""
"11667","11667","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1212111027112727","KAP:1212111027112729","2012-12-11 00:00:00","KAP","FEE","","","0","0000000026BDC89E","158173518",""
"11667","11667","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1212111027112727","KAP:1212111027112731","2012-12-11 00:00:00","KAP","FEE","","","0","0000000026BDC89D","158173521",""
"11675","11675","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1301140211121514","KAP:1301140211121516","2013-01-14 00:00:00","KAP","FEE","","","0","0000000099E0324F","165137163",""
"11675","11675","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1301140211121514","KAP:1301140211131518","2013-01-14 00:00:00","KAP","FEE","","","0","0000000099E0324E","165137166",""
"11677","11677","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1301230412099213","KAP:1301230412099215","2013-01-23 00:00:00","KAP","FEE","","","0","000000009D18D05F","167888591",""
"11677","11677","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1301230412099213","KAP:1301230412099217","2013-01-23 00:00:00","KAP","FEE","","","0","000000009D18D05E","167888594",""
"11677","11677","LIC13","LIC13D","EH ADMIN FEE","0","{LIC13E}*.10","9.9000000000000004","1102971BLDG826202","1","","","KAP:1301230412099213","KAP:1301230412279221","2013-01-23 00:00:00","KAP","FEE","","","0","000000009D18D05D","167888604",""
"11677","11677","LIC13","LIC13E","EH REVIEW FEE (2623)","0","99","99","1145013REG 826288","1","","","KAP:1301230412099213","KAP:1301230412279222","2013-01-23 00:00:00","KAP","FEE","","","0","000000009D18D05C","167888607",""
"11681","11681","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1302121040230297","KAP:1302121040230299","2013-02-12 00:00:00","KAP","FEE","","","0","000000009D18D0FC","173686958",""
"11681","11681","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1302121040230297","KAP:1302121040240301","2013-02-12 00:00:00","KAP","FEE","","","0","000000009D18D0FB","173686963",""
"4161","4161","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1302130925251013","KAP:1302130925251014","2013-02-13 00:00:00","KAP","FEE","","","0","00000000A5664964","173873302",""
"4161","4161","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1302130925251013","KAP:1302130925561019","2013-02-13 00:00:00","KAP","FEE","","","0","00000000A5664963","173873329",""
"3887","3887","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1302150135120889","KAP:1302150135130892","2013-02-15 00:00:00","KAP","FEE","","","0","00000000A56641EC","174605476",""
"3887","3887","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1302150135120889","KAP:1302150135130893","2013-02-15 00:00:00","KAP","FEE","","","0","00000000A56641EB","174605479",""
"10967","10967","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1302150140050925","KAP:1302150140060929","2013-02-15 00:00:00","KAP","FEE","","","0","0000000024997D4C","174605827",""
"10967","10967","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1302150140050925","KAP:1302150140460939","2013-02-15 00:00:00","KAP","FEE","","","0","0000000024997D4B","174605877",""
"10273","10273","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1302151028450532","KAP:1302151028460535","2013-02-15 00:00:00","KAP","FEE","","","0","00000000A56A602E","174499178",""
"10273","10273","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1302151028450532","KAP:1302151028460537","2013-02-15 00:00:00","KAP","FEE","","","0","00000000A56A602D","174499183",""
"11510","11510","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1302151242010770","KAP:1302151242010773","2013-02-15 00:00:00","KAP","FEE","","","0","000000003C4559CE","174599533",""
"11510","11510","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1302151242010770","KAP:1302151242020774","2013-02-15 00:00:00","KAP","FEE","","","0","000000003C4559CD","174599536",""
"11682","11682","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1302190940081359","KAP:1302190940091362","2013-02-19 00:00:00","KAP","FEE","","","0","00000000A565ED34","174926740",""
"11682","11682","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1302190940081359","KAP:1302190940091364","2013-02-19 00:00:00","KAP","FEE","","","0","00000000A565ED33","174926747",""
"11195","11195","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","0","0392971    822200","0","","","KAP:1302270355227860","KAP:1302270355227864","2013-02-27 00:00:00","KAP","FEE","","","0","00000000A3D3276D","178177035",""
"10081","10081","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","0","0392971    822200","0","","","KAP:1302270358447888","KAP:1302270358457892","2013-02-27 00:00:00","KAP","FEE","","","0","00000000A565EF52","178177223",""
"11158","11158","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","0","0392971    822200","0","","","KAP:1302280905528088","KAP:1302280905538092","2013-02-28 00:00:00","KAP","FEE","","","0","00000000A6E1108C","178280806",""
"10837","10837","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","0","0392971    822200","0","","","KAP:1302281124388266","KAP:1302281124398270","2013-02-28 00:00:00","KAP","FEE","","","0","00000000A5666853","178418419",""
"11135","11135","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","0","0392971    822200","0","","","KAP:1303120320065097","KAP:1303120320075101","2013-03-12 00:00:00","KAP","FEE","","","0","000000000B136B1C","181615403",""
"11689","11689","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1303181051538967","KAP:1303181051538970","2013-03-18 00:00:00","KAP","FEE","","","0","0000000099E034AD","183160365",""
"11689","11689","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1303181051538967","KAP:1303181051548971","2013-03-18 00:00:00","KAP","FEE","","","0","0000000099E034AC","183160370",""
"11692","11692","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1303251117580616","KAP:1303251117590620","2013-03-25 00:00:00","KAP","FEE","","","0","00000000A6170DA6","185244425",""
"11692","11692","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1303251117580616","KAP:1303251117590622","2013-03-25 00:00:00","KAP","FEE","","","0","00000000A6170DA5","185244430",""
"11693","11693","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1303260956011268","KAP:1303260956021272","2013-03-26 00:00:00","KAP","FEE","","","0","000000009D18D2C4","185599168",""
"11693","11693","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1303260956011268","KAP:1303260956021274","2013-03-26 00:00:00","KAP","FEE","","","0","000000009D18D2C3","185599171",""
"11696","11696","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1303291150453765","KAP:1303291150453769","2013-03-29 00:00:00","KAP","FEE","","","0","0000000099E03760","186877859",""
"11696","11696","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1303291152213777","KAP:1303291152213779","2013-03-29 00:00:00","KAP","FEE","","","0","0000000099E03762","186877963",""
"11699","11699","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1304040923596311","KAP:1304040924006315","2013-04-04 00:00:00","KAP","FEE","","","0","00000000A616E89E","188112069",""
"11699","11699","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1304040923596311","KAP:1304040924006317","2013-04-04 00:00:00","KAP","FEE","","","0","00000000A616E89D","188112072",""
"11440","11440","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1304041156376485","KAP:1304041156376488","2013-04-04 00:00:00","KAP","FEE","","","0","0000000099812A5A","188192605",""
"11440","11440","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1304041156376485","KAP:1304041156376489","2013-04-04 00:00:00","KAP","FEE","","","0","0000000099812A59","188192608",""
"11705","11705","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1304170325408056","KAP:1304170325418059","2013-04-17 00:00:00","KAP","FEE","","","0","000000009D1A144D","191309115","0"
"11705","11705","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1304170325408056","KAP:1304170325418060","2013-04-17 00:00:00","KAP","FEE","","","0","000000009D1A144C","191309120","0"
"11707","11707","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1304190357011348","KAP:1304190357011351","2013-04-19 00:00:00","KAP","FEE","","","0","000000009D1A1684","192117986","0"
"11707","11707","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1304190357011348","KAP:1304190357011352","2013-04-19 00:00:00","KAP","FEE","","","0","000000009D1A1683","192117989","0"
"11709","11709","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1304221253332090","KAP:1304221253342093","2013-04-22 00:00:00","KAP","FEE","","","0","00000000255E96CB","192337682","0"
"11709","11709","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1304221253332090","KAP:1304221253352094","2013-04-22 00:00:00","KAP","FEE","","","0","00000000255E96CA","192337685","0"
"11721","11721","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1305090352092575","KAP:1305090352102578","2013-05-09 00:00:00","KAP","FEE","","","0","0000000026BDBB57","196843007","0"
"11721","11721","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1305090352092575","KAP:1305090352202583","2013-05-09 00:00:00","KAP","FEE","","","0","0000000026BDBB56","196843033","0"
"11731","11731","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1305290205402166","KAP:1305290205412169","2013-05-29 00:00:00","KAP","FEE","","","0","00000000A4EF2281","201269283","0"
"11731","11731","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1305290205402166","KAP:1305290205552174","2013-05-29 00:00:00","KAP","FEE","","","0","00000000A4EF2280","201269310","0"
"11739","11739","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1306060334410536","KAP:1306060334420539","2013-06-06 00:00:00","KAP","FEE","","","0","000000009D1B286A","203086806","0"
"11739","11739","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1306060334410536","KAP:1306060334420540","2013-06-06 00:00:00","KAP","FEE","","","0","000000009D1B2869","203086809","0"
"11743","11743","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1306070149571270","KAP:1306070149581273","2013-06-07 00:00:00","KAP","FEE","","","0","000000009D1B28A8","203314155","0"
"11743","11743","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1306070149571270","KAP:1306070149581274","2013-06-07 00:00:00","KAP","FEE","","","0","000000009D1B28A7","203314158","0"
"11748","11748","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1306130931252092","KAP:1306130931252095","2013-06-13 00:00:00","KAP","FEE","","","0","000000009D1B2A02","204687793","0"
"11748","11748","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1306130931252092","KAP:1306130931262096","2013-06-13 00:00:00","KAP","FEE","","","0","000000009D1B2A01","204687798","0"
"11753","11753","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1306190140511792","KAP:1306190140511795","2013-06-19 00:00:00","KAP","FEE","","","0","000000009D1B2AD4","206108456","0"
"11753","11753","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1306190140511792","KAP:1306190140521796","2013-06-19 00:00:00","KAP","FEE","","","0","000000009D1B2AD3","206108459","0"
"11761","11761","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1306250146065151","KAP:1306250146065154","2013-06-25 00:00:00","KAP","FEE","","","0","0000000099E0417E","207335562","0"
"11761","11761","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1306250146065151","KAP:1306250146075155","2013-06-25 00:00:00","KAP","FEE","","","0","0000000099E0417D","207335565","0"
"11762","11762","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1306250210355202","KAP:1306250210355205","2013-06-25 00:00:00","KAP","FEE","","","0","0000000099E04203","207338919","0"
"11762","11762","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1306250210355202","KAP:1306250210365206","2013-06-25 00:00:00","KAP","FEE","","","0","0000000099E04202","207338922","0"
"10532","10532","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","KAP:1306270243556736","KAP:1306270243566739","2013-06-27 00:00:00","KAP","FEE","","","0","00000000997FF92A","208185660","0"
"10532","10532","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","KAP:1306270243556736","KAP:1306270243566741","2013-06-27 00:00:00","KAP","FEE","","","0","00000000997FF929","208185663","0"
